airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price
AustrianAirlines,11-08-2024,Frankfurt,Berlin,12-08-2024,01:10,11:45,12:55,False,00:00,333.6
AustrianAirlines,11-08-2024,Frankfurt,Hamburg,12-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,11-08-2024,Frankfurt,München,12-08-2024,00:55,12:15,13:10,False,00:00,369.0
AustrianAirlines,11-08-2024,Frankfurt,London,12-08-2024,01:25,18:10,18:35,False,00:00,273.52
AustrianAirlines,11-08-2024,Frankfurt,Palma de Mallorca,12-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,11-08-2024,Frankfurt,Istanbul,12-08-2024,03:00,09:05,13:05,False,00:00,299.65
AustrianAirlines,11-08-2024,Frankfurt,Dubai,12-08-2024,11:35,07:30,21:05,True,03:10,933.66
AustrianAirlines,11-08-2024,Frankfurt,New York,12-08-2024,10:55,07:50,12:45,True,01:15,1601.42
AustrianAirlines,11-08-2024,Frankfurt,Shanghai,12-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,12-08-2024,Frankfurt,Berlin,13-08-2024,01:10,17:45,18:55,False,00:00,333.6
AustrianAirlines,12-08-2024,Frankfurt,Hamburg,13-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,12-08-2024,Frankfurt,München,13-08-2024,00:55,13:15,14:10,False,00:00,369.0
AustrianAirlines,12-08-2024,Frankfurt,London,13-08-2024,01:25,08:15,08:40,False,00:00,235.52
AustrianAirlines,12-08-2024,Frankfurt,Palma de Mallorca,13-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,12-08-2024,Frankfurt,Istanbul,13-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,12-08-2024,Frankfurt,Dubai,13-08-2024,22:05,21:00,21:05,True,13:35,952.03
AustrianAirlines,12-08-2024,Frankfurt,New York,13-08-2024,10:55,07:50,12:45,True,01:15,1601.42
AustrianAirlines,12-08-2024,Frankfurt,Shanghai,13-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,13-08-2024,Frankfurt,Berlin,14-08-2024,01:10,11:45,12:55,False,00:00,333.6
AustrianAirlines,13-08-2024,Frankfurt,Hamburg,14-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,13-08-2024,Frankfurt,München,14-08-2024,00:55,13:15,14:10,False,00:00,369.0
