airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price
Lufthansa,2024-08-08,FRA,MUC,09-08-2024,00:55,10:15,11:10,False,00:00,285.0
Lufthansa,2024-08-08,FRA,LHR,09-08-2024,01:25,06:50,07:15,False,00:00,235.52
Lufthansa,2024-08-08,FRA,PMI,09-08-2024,02:10,09:05,11:15,False,00:00,315.98
KLM,2024-08-08,FRA,DXB,09-08-2024,14:00,14:20,23:00,True,06:10,2707.0
Lufthansa,2024-08-08,FRA,DXB,09-08-2024,22:05,21:00,21:05,True,13:40,966.48
QatarAirways,2024-08-08,FRA,DXB,09-08-2024,11:45,20:30,10:15,True,04:30,527.0
QatarAirways,2024-08-08,FRA,SAW,09-08-2024,11:40,17:15,05:55,True,01:25,1.037
QatarAirways,2024-08-08,FRA,LHR,09-08-2024,17:30,20:30,13:00,True,04:05,1.244
QatarAirways,2024-08-08,FRA,HAM,09-08-2024,14:35,17:15,07:50,True,02:05,1.413
Lufthansa,2024-08-08,FRA,SAW,09-08-2024,03:00,09:05,13:05,False,00:00,243.65
QatarAirways,2024-08-08,FRA,BER,09-08-2024,17:25,20:30,13:55,True,05:30,958.0
KLM,2024-08-08,FRA,SAW,09-08-2024,08:05,11:40,16:05,True,03:30,679.0
KLM,2024-08-08,FRA,PMI,09-08-2024,04:30,09:35,11:35,True,00:55,701.0
AustrianAirlines,2024-08-09,FRA,PVG,10-08-2024,12:15,15:00,09:15,False,00:00,1521.76
Lufthansa,2024-08-09,FRA,PVG,10-08-2024,12:15,15:00,09:15,False,00:00,1521.76
Lufthansa,2024-08-09,FRA,JFK,10-08-2024,11:10,15:00,20:10,True,01:25,1524.46
Lufthansa,2024-08-09,FRA,DXB,10-08-2024,25:25,17:40,21:05,True,17:10,941.31
AustrianAirlines,2024-08-09,FRA,JFK,10-08-2024,11:10,15:00,20:10,True,01:25,1524.46
Lufthansa,2024-08-09,FRA,PMI,10-08-2024,02:10,04:50,07:00,False,00:00,315.98
Lufthansa,2024-08-09,FRA,LHR,10-08-2024,01:40,21:30,22:10,False,00:00,276.65
Lufthansa,2024-08-09,FRA,MUC,10-08-2024,00:55,07:15,08:10,False,00:00,189.0
Lufthansa,2024-08-09,FRA,BER,10-08-2024,01:10,06:45,07:55,False,00:00,177.6
Lufthansa,2024-08-09,FRA,SAW,10-08-2024,03:00,17:20,21:20,False,00:00,347.65
Lufthansa,2024-08-09,FRA,HAM,10-08-2024,01:05,06:30,07:35,False,00:00,241.08
KLM,2024-08-09,FRA,DXB,10-08-2024,26:05,08:05,09:25,True,12:20,957.0
